index plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld isSiPM engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
3858 36 9 2 FO 1339.530 193.340 0 6 1423.200 145.000 1423.200 241.700 1339.500 290.000 1255.800 241.700 1255.800 145.000 1339.500 96.700 1423.200 145.000 1 1.000 2.000 0.224 1.000 0.224 1.000 15 1 False 3 3.600 0 8.213 0 3609020 3609020 0 2 1 1 PP0(CE-)L36/C01_FO_1 PP0(CE-)L36/C01_FO_4 A B PP1(CE-)3_FO_1_15 PP1(CE-)3_FO_1_20 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
3867 36 10 2 aOeB 1506.970 193.340 0 4 1507.000 96.700 1507.000 290.000 1423.200 241.700 1423.200 145.000 1507.000 96.700 0.000 0.000 0.000 0.000 1 1.000 2.000 0.147 1.000 0.147 1.000 15 1 False 3 3.600 0 7.311 0 3610020 3610020 0 2 1 1 PP0(CE-)L36/C01_FO_1 PP0(CE-)L36/C01_FO_4 A B PP1(CE-)3_FO_1_15 PP1(CE-)3_FO_1_20 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
4 36 0 0 J8 1644.067 116.942 0 4 1537.050 0.000 1513.699 266.906 1802.366 317.806 1830.170 0.000 1537.050 0.000 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5000 0 False 1 1.200 0 5.000 0 13600000 13600000 1 1 1 1 PP0(CE-)L36/C01_FO_1 PP0(CE-)L36/C01_FO_3 A A PP1(CE-)3_FO_1_15 PP1(CE-)3_FO_1_27 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
5 36 1 0 K7 1957.600 139.244 0 4 1830.170 0.000 1802.366 317.806 2146.093 378.414 2179.200 0.000 1830.170 0.000 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5000 0 True 1 1.200 0 5.000 0 13601000 13601000 1 1 1 1 PP0(CE-)L36/C01_FO_1 PP0(CE-)L36/C01_FO_3 A A PP1(CE-)3_FO_1_15 PP1(CE-)3_FO_1_27 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
4 36 0 1 J8 1598.783 400.655 0 4 1513.699 266.906 1444.355 525.702 1719.797 625.955 1802.366 317.806 1513.699 266.906 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5001 0 False 1 1.200 0 15.000 0 13600010 13600010 1 1 1 1 PP0(CE-)L36/C01_FO_1 PP0(CE-)L36/C01_FO_3 A A PP1(CE-)3_FO_1_15 PP1(CE-)3_FO_1_27 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
5 36 1 1 K7 1903.680 477.062 0 4 1802.366 317.806 1719.797 625.955 2047.778 745.330 2146.093 378.414 1802.366 317.806 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5001 0 True 1 1.200 0 15.000 0 13601010 13601010 1 1 1 1 PP0(CE-)L36/C01_FO_1 PP0(CE-)L36/C01_FO_3 A A PP1(CE-)3_FO_1_15 PP1(CE-)3_FO_1_27 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
4 36 0 2 J8 1504.921 672.194 0 4 1444.355 525.702 1331.124 768.525 1584.974 915.085 1719.797 625.955 1444.355 525.702 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5002 0 False 1 1.200 0 25.000 0 13600020 13600020 1 1 1 1 PP0(CE-)L36/C01_FO_2 PP0(CE-)L36/C01_FO_3 A A PP1(CE-)3_FO_1_16 PP1(CE-)3_FO_1_27 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
5 36 1 2 K7 1791.918 800.385 0 4 1719.797 625.955 1584.974 915.085 1887.243 1089.600 2047.778 745.330 1719.797 625.955 0.000 0.000 0.000 0.000 1 0.100 1.000 0.100 1.000 0.000 0.000 5002 0 True 1 1.200 0 25.000 0 13601020 13601020 1 1 1 1 PP0(CE-)L36/C01_FO_2 PP0(CE-)L36/C01_FO_3 A A PP1(CE-)3_FO_1_16 PP1(CE-)3_FO_1_27 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
4 36 0 3 J8 1365.333 923.308 0 4 1331.124 768.525 1177.449 987.997 1401.992 1176.411 1584.974 915.085 1331.124 768.525 0.000 0.000 0.000 0.000 2 0.100 1.000 0.100 1.000 0.000 0.000 5100 0 False 1 1.200 0 35.000 0 13600030 13600030 1 1 1 1 PP0(CE-)L36/C02_FO_1 PP0(CE-)L36/C02_FO_3 A A PP1(CE-)5_FO_2_13 PP1(CE-)5_FO_2_26 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
5 36 1 3 K7 1625.709 1099.389 0 4 1584.974 915.085 1401.992 1176.411 1669.364 1400.763 1887.243 1089.600 1584.974 915.085 0.000 0.000 0.000 0.000 2 0.100 1.000 0.100 1.000 0.000 0.000 5100 0 True 1 1.200 0 35.000 0 13601030 13601030 1 1 1 1 PP0(CE-)L36/C02_FO_1 PP0(CE-)L36/C02_FO_3 A A PP1(CE-)5_FO_2_13 PP1(CE-)5_FO_2_26 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
4 36 0 4 J8 1184.259 1146.369 0 4 1177.449 987.997 987.997 1177.449 1176.411 1401.992 1401.992 1176.411 1177.449 987.997 0.000 0.000 0.000 0.000 2 0.100 1.000 0.100 1.000 0.000 0.000 5101 0 False 1 1.200 0 45.000 0 13600040 13600040 1 1 1 1 PP0(CE-)L36/C02_FO_1 PP0(CE-)L36/C02_FO_3 A A PP1(CE-)5_FO_2_13 PP1(CE-)5_FO_2_26 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
5 36 1 4 K7 1410.104 1364.988 0 4 1401.992 1176.411 1176.411 1401.992 1400.763 1669.364 1669.364 1400.763 1401.992 1176.411 0.000 0.000 0.000 0.000 2 0.100 1.000 0.100 1.000 0.000 0.000 5101 0 True 1 1.200 0 45.000 0 13601040 13601040 1 1 1 1 PP0(CE-)L36/C02_FO_1 PP0(CE-)L36/C02_FO_3 A A PP1(CE-)5_FO_2_13 PP1(CE-)5_FO_2_26 Ap Ap PPFO(CE-)X5_5 DAQ_1_3
4 36 0 5 J8 967.203 1334.597 0 4 987.997 1177.449 768.525 1331.124 915.085 1584.974 1176.411 1401.992 987.997 1177.449 0.000 0.000 0.000 0.000 2 0.100 1.000 0.100 1.000 0.000 0.000 5102 0 False 1 1.200 0 55.000 0 13600050 13600050 1 1 1 1 PP0(CE-)L36/C02_FO_2 PP0(CE-)L36/C02_FO_3 A A PP1(CE-)5_FO_2_14 PP1(CE-)5_FO_2_26 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
5 36 1 5 K7 1151.654 1589.113 0 4 1176.411 1401.992 915.085 1584.974 1089.600 1887.243 1400.763 1669.364 1176.411 1401.992 0.000 0.000 0.000 0.000 2 0.100 1.000 0.100 1.000 0.000 0.000 5102 0 True 1 1.200 0 55.000 0 13601050 13601050 1 1 1 1 PP0(CE-)L36/C02_FO_2 PP0(CE-)L36/C02_FO_3 A A PP1(CE-)5_FO_2_14 PP1(CE-)5_FO_2_26 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
4 36 0 6 J8 720.758 1482.275 0 4 768.525 1331.124 525.702 1444.355 625.955 1719.797 915.085 1584.974 768.525 1331.124 0.000 0.000 0.000 0.000 3 0.100 1.000 0.100 1.000 0.000 0.000 5200 0 False 1 1.200 0 65.000 0 13600060 13600060 1 1 1 1 PP0(CE-)L36/C03_FO_1 PP0(CE-)L36/C03_FO_3 A A PP1(CE-)9_FO_1_15 PP1(CE-)9_FO_1_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
5 36 1 6 K7 858.211 1764.953 0 4 915.085 1584.974 625.955 1719.797 745.330 2047.778 1089.600 1887.243 915.085 1584.974 0.000 0.000 0.000 0.000 3 0.100 1.000 0.100 1.000 0.000 0.000 5200 0 True 1 1.200 0 65.000 0 13601060 13601060 1 1 1 1 PP0(CE-)L36/C03_FO_1 PP0(CE-)L36/C03_FO_3 A A PP1(CE-)9_FO_1_15 PP1(CE-)9_FO_1_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
4 36 0 7 J8 452.414 1584.914 0 4 525.702 1444.355 266.906 1513.699 317.806 1802.366 625.955 1719.797 525.702 1444.355 0.000 0.000 0.000 0.000 3 0.100 1.000 0.100 1.000 0.000 0.000 5201 0 False 1 1.200 0 75.000 0 13600070 13600070 1 1 1 1 PP0(CE-)L36/C03_FO_1 PP0(CE-)L36/C03_FO_3 A A PP1(CE-)9_FO_1_15 PP1(CE-)9_FO_1_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
5 36 1 7 K7 538.692 1887.166 0 4 625.955 1719.797 317.806 1802.366 378.414 2146.093 745.330 2047.778 625.955 1719.797 0.000 0.000 0.000 0.000 3 0.100 1.000 0.100 1.000 0.000 0.000 5201 0 True 1 1.200 0 75.000 0 13601070 13601070 1 1 1 1 PP0(CE-)L36/C03_FO_1 PP0(CE-)L36/C03_FO_3 A A PP1(CE-)9_FO_1_15 PP1(CE-)9_FO_1_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
4 36 0 8 J8 170.324 1639.397 0 4 266.906 1513.699 0.000 1537.050 0.000 1830.170 317.806 1802.366 266.906 1513.699 0.000 0.000 0.000 0.000 3 0.100 1.000 0.100 1.000 0.000 0.000 5202 0 False 1 1.200 0 85.000 0 13600080 13600080 1 1 1 1 PP0(CE-)L36/C03_FO_2 PP0(CE-)L36/C03_FO_3 A A PP1(CE-)9_FO_1_16 PP1(CE-)9_FO_1_27 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
5 36 1 8 K7 202.805 1952.039 0 4 317.806 1802.366 0.000 1830.170 0.000 2179.200 378.414 2146.093 317.806 1802.366 0.000 0.000 0.000 0.000 3 0.100 1.000 0.100 1.000 0.000 0.000 5202 0 True 1 1.200 0 85.000 0 13601080 13601080 1 1 1 1 PP0(CE-)L36/C03_FO_2 PP0(CE-)L36/C03_FO_3 A A PP1(CE-)9_FO_1_16 PP1(CE-)9_FO_1_27 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
4 36 0 9 J8 -116.942 1644.067 0 4 0.000 1537.050 -266.906 1513.699 -317.806 1802.366 0.000 1830.170 0.000 1537.050 0.000 0.000 0.000 0.000 4 0.100 1.000 0.100 1.000 0.000 0.000 5300 0 False 1 1.200 0 95.000 0 13600090 13600090 1 1 1 1 PP0(CE-)L36/C04_FO_1 PP0(CE-)L36/C04_FO_3 A A PP1(CE-)11_FO_2_13 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_20 DAQ_2_6
5 36 1 9 K7 -139.244 1957.600 0 4 0.000 1830.170 -317.806 1802.366 -378.414 2146.093 0.000 2179.200 0.000 1830.170 0.000 0.000 0.000 0.000 4 0.100 1.000 0.100 1.000 0.000 0.000 5300 0 True 1 1.200 0 95.000 0 13601090 13601090 1 1 1 1 PP0(CE-)L36/C04_FO_1 PP0(CE-)L36/C04_FO_3 A A PP1(CE-)11_FO_2_13 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_20 DAQ_2_6
4 36 0 10 J8 -400.655 1598.783 0 4 -266.906 1513.699 -525.702 1444.355 -625.955 1719.797 -317.806 1802.366 -266.906 1513.699 0.000 0.000 0.000 0.000 4 0.100 1.000 0.100 1.000 0.000 0.000 5301 0 False 1 1.200 0 105.000 0 13600100 13600100 1 1 1 1 PP0(CE-)L36/C04_FO_1 PP0(CE-)L36/C04_FO_3 A A PP1(CE-)11_FO_2_13 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_20 DAQ_2_6
5 36 1 10 K7 -477.062 1903.680 0 4 -317.806 1802.366 -625.955 1719.797 -745.330 2047.778 -378.414 2146.093 -317.806 1802.366 0.000 0.000 0.000 0.000 4 0.100 1.000 0.100 1.000 0.000 0.000 5301 0 True 1 1.200 0 105.000 0 13601100 13601100 1 1 1 1 PP0(CE-)L36/C04_FO_1 PP0(CE-)L36/C04_FO_3 A A PP1(CE-)11_FO_2_13 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_20 DAQ_2_6
4 36 0 11 J8 -672.194 1504.921 0 4 -525.702 1444.355 -768.525 1331.124 -915.085 1584.974 -625.955 1719.797 -525.702 1444.355 0.000 0.000 0.000 0.000 4 0.100 1.000 0.100 1.000 0.000 0.000 5302 0 False 1 1.200 0 115.000 0 13600110 13600110 1 1 1 1 PP0(CE-)L36/C04_FO_2 PP0(CE-)L36/C04_FO_3 A A PP1(CE-)11_FO_2_14 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_14 DAQ_2_2
5 36 1 11 K7 -800.385 1791.918 0 4 -625.955 1719.797 -915.085 1584.974 -1089.600 1887.243 -745.330 2047.778 -625.955 1719.797 0.000 0.000 0.000 0.000 4 0.100 1.000 0.100 1.000 0.000 0.000 5302 0 True 1 1.200 0 115.000 0 13601110 13601110 1 1 1 1 PP0(CE-)L36/C04_FO_2 PP0(CE-)L36/C04_FO_3 A A PP1(CE-)11_FO_2_14 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_14 DAQ_2_2
3878 37 0 2 aMeB -167.440 386.690 5 4 -251.200 338.400 -83.700 435.000 -167.400 483.400 -251.200 435.000 -251.200 338.400 0.000 0.000 0.000 0.000 4 1.000 2.000 0.384 1.000 0.384 1.000 0 1 False 3 3.600 0 113.413 0 3700020 3700020 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3879 37 0 3 FM -251.160 531.700 5 6 -251.200 435.000 -167.400 483.400 -167.400 580.000 -251.200 628.400 -334.900 580.000 -334.900 483.400 -251.200 435.000 4 1.000 2.000 0.487 1.000 0.444 1.000 0 1 False 3 3.600 0 115.285 0 3700030 3700030 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3880 37 0 4 FO -334.880 676.700 5 6 -334.900 580.000 -251.200 628.400 -251.200 725.000 -334.900 773.400 -418.600 725.000 -418.600 628.400 -334.900 580.000 4 1.000 2.000 0.293 1.000 0.284 1.000 0 1 False 3 3.600 0 116.330 0 3700040 3700040 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3881 37 0 5 FO -418.600 821.710 5 6 -418.600 725.000 -334.900 773.400 -334.900 870.000 -418.600 918.400 -502.300 870.000 -502.300 773.400 -418.600 725.000 4 1.000 2.000 0.249 1.000 0.247 1.000 0 1 False 3 3.600 0 116.995 0 3700050 3700050 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3882 37 0 6 FO -502.320 966.720 5 6 -502.300 870.000 -418.600 918.400 -418.600 1015.100 -502.300 1063.400 -586.000 1015.100 -586.000 918.400 -502.300 870.000 4 1.000 2.000 0.233 1.000 0.232 1.000 0 0 True 3 3.600 0 117.457 0 3700060 3700060 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3883 37 0 7 FO -586.040 1111.730 5 6 -586.000 1015.100 -502.300 1063.400 -502.300 1160.100 -586.000 1208.400 -669.800 1160.100 -669.800 1063.400 -586.000 1015.100 4 1.000 2.000 0.225 1.000 0.225 1.000 0 0 False 3 3.600 0 117.796 0 3700070 3700070 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3884 37 0 8 FOe -669.760 1256.740 5 6 -669.800 1160.100 -586.000 1208.400 -586.000 1305.100 -669.800 1353.400 -753.500 1305.100 -753.500 1208.400 -669.800 1160.100 4 1.000 2.000 0.221 1.000 0.221 1.000 0 0 False 3 3.600 0 118.055 0 3700080 3700080 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3885 37 1 3 FMe -83.720 531.700 5 6 -83.700 435.000 0.000 483.400 0.000 580.000 -83.700 628.400 -167.400 580.000 -167.400 483.400 -83.700 435.000 4 1.000 2.000 0.557 1.000 0.515 1.000 1 1 False 3 3.600 0 98.948 0 3701030 3701030 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3886 37 1 4 FM -167.440 676.700 5 6 -167.400 580.000 -83.700 628.400 -83.700 725.000 -167.400 773.400 -251.200 725.000 -251.200 628.400 -167.400 580.000 4 1.000 2.000 0.345 1.000 0.323 1.000 1 1 False 3 3.600 0 103.898 0 3701040 3701040 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3887 37 1 5 FO -251.160 821.710 5 6 -251.200 725.000 -167.400 773.400 -167.400 870.000 -251.200 918.400 -334.900 870.000 -334.900 773.400 -251.200 725.000 4 1.000 2.000 0.259 1.000 0.256 1.000 1 1 False 3 3.600 0 106.996 0 3701050 3701050 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3888 37 1 6 FO -334.880 966.720 5 6 -334.900 870.000 -251.200 918.400 -251.200 1015.100 -334.900 1063.400 -418.600 1015.100 -418.600 918.400 -334.900 870.000 4 1.000 2.000 0.238 1.000 0.237 1.000 1 0 True 3 3.600 0 109.107 0 3701060 3701060 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3889 37 1 7 FO -418.600 1111.730 5 6 -418.600 1015.100 -334.900 1063.400 -334.900 1160.100 -418.600 1208.400 -502.300 1160.100 -502.300 1063.400 -418.600 1015.100 4 1.000 2.000 0.228 1.000 0.228 1.000 1 0 False 3 3.600 0 110.633 0 3701070 3701070 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3890 37 1 8 FO -502.320 1256.740 5 6 -502.300 1160.100 -418.600 1208.400 -418.600 1305.100 -502.300 1353.400 -586.000 1305.100 -586.000 1208.400 -502.300 1160.100 4 1.000 2.000 0.223 1.000 0.223 1.000 1 0 False 3 3.600 0 111.787 0 3701080 3701080 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3891 37 1 9 aOeT -586.040 1401.740 2 4 -502.300 1450.100 -669.800 1353.400 -586.000 1305.100 -502.300 1353.400 -502.300 1450.100 0.000 0.000 0.000 0.000 4 1.000 2.000 0.146 1.000 0.146 1.000 1 0 False 3 3.600 0 112.689 0 3701090 3701090 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3895 37 2 5 FO -83.720 821.710 5 6 -83.700 725.000 0.000 773.400 0.000 870.000 -83.700 918.400 -167.400 870.000 -167.400 773.400 -83.700 725.000 4 1.000 2.000 0.268 1.000 0.263 1.000 2 1 False 3 3.600 0 95.818 0 3702050 3702050 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3896 37 2 6 FO -167.440 966.720 5 6 -167.400 870.000 -83.700 918.400 -83.700 1015.100 -167.400 1063.400 -251.200 1015.100 -251.200 918.400 -167.400 870.000 4 1.000 2.000 0.243 1.000 0.242 1.000 2 1 False 3 3.600 0 99.826 0 3702060 3702060 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3897 37 2 7 FO -251.160 1111.730 5 6 -251.200 1015.100 -167.400 1063.400 -167.400 1160.100 -251.200 1208.400 -334.900 1160.100 -334.900 1063.400 -251.200 1015.100 4 1.000 2.000 0.230 1.000 0.230 1.000 2 0 True 3 3.600 0 102.730 0 3702070 3702070 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3898 37 2 8 FO -334.880 1256.740 5 6 -334.900 1160.100 -251.200 1208.400 -251.200 1305.100 -334.900 1353.400 -418.600 1305.100 -418.600 1208.400 -334.900 1160.100 4 1.000 2.000 0.224 1.000 0.224 1.000 2 0 False 3 3.600 0 104.921 0 3702080 3702080 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3899 37 2 9 bOe -418.600 1401.740 2 5 -334.900 1450.100 -502.300 1450.100 -502.300 1353.400 -418.600 1305.100 -334.900 1353.400 -334.900 1450.100 0.000 0.000 4 1.000 2.000 0.196 1.000 0.196 1.000 2 0 False 3 3.600 0 106.627 0 3702090 3702090 0 2 1 1 PP0(CE-)L37/C04_FO_1 PP0(CE-)L37/C04_FO_3 A A PP1(CE-)11_FO_2_15 PP1(CE-)11_FO_2_27 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
3894 37 2 4 FM 0.000 676.700 1 6 0.000 580.000 83.700 628.400 83.700 725.000 0.000 773.400 -83.700 725.000 -83.700 628.400 0.000 580.000 3 1.000 2.000 0.364 1.000 0.337 1.000 3 0 False 3 3.600 0 90.000 0 3702040 3702040 0 2 1 1 PP0(CE-)L37/C03_FO_1 PP0(CE-)L37/C03_FO_3 A A PP1(CE-)9_FO_1_14 PP1(CE-)9_FO_1_26 Ap Ap PPFO(CE-)X5_17 DAQ_2_4
3905 37 3 5 FO 83.720 821.710 1 6 83.700 725.000 167.400 773.400 167.400 870.000 83.700 918.400 0.000 870.000 0.000 773.400 83.700 725.000 3 1.000 2.000 0.267 1.000 0.263 1.000 3 0 False 3 3.600 0 84.182 0 3703050 3703050 0 2 1 1 PP0(CE-)L37/C03_FO_1 PP0(CE-)L37/C03_FO_3 A A PP1(CE-)9_FO_1_14 PP1(CE-)9_FO_1_26 Ap Ap PPFO(CE-)X5_17 DAQ_2_4
3916 37 4 6 FO 167.440 966.720 1 6 167.400 870.000 251.200 918.400 251.200 1015.100 167.400 1063.400 83.700 1015.100 83.700 918.400 167.400 870.000 3 1.000 2.000 0.241 1.000 0.240 1.000 3 0 True 3 3.600 0 80.174 0 3704060 3704060 0 2 1 1 PP0(CE-)L37/C03_FO_1 PP0(CE-)L37/C03_FO_3 A A PP1(CE-)9_FO_1_14 PP1(CE-)9_FO_1_26 Ap Ap PPFO(CE-)X5_17 DAQ_2_4
3928 37 5 7 FO 251.160 1111.730 1 6 251.200 1015.100 334.900 1063.400 334.900 1160.100 251.200 1208.400 167.400 1160.100 167.400 1063.400 251.200 1015.100 3 1.000 2.000 0.229 1.000 0.229 1.000 3 1 False 3 3.600 0 77.270 0 3705070 3705070 0 2 1 1 PP0(CE-)L37/C03_FO_1 PP0(CE-)L37/C03_FO_3 A A PP1(CE-)9_FO_1_14 PP1(CE-)9_FO_1_26 Ap Ap PPFO(CE-)X5_17 DAQ_2_4
3940 37 6 8 FO 334.880 1256.740 1 6 334.900 1160.100 418.600 1208.400 418.600 1305.100 334.900 1353.400 251.200 1305.100 251.200 1208.400 334.900 1160.100 3 1.000 2.000 0.224 1.000 0.224 1.000 3 1 False 3 3.600 0 75.079 0 3706080 3706080 0 2 1 1 PP0(CE-)L37/C03_FO_1 PP0(CE-)L37/C03_FO_3 A A PP1(CE-)9_FO_1_14 PP1(CE-)9_FO_1_26 Ap Ap PPFO(CE-)X5_17 DAQ_2_4
3952 37 7 9 bOe 418.600 1401.740 2 5 502.300 1450.100 334.900 1450.100 334.900 1353.400 418.600 1305.100 502.300 1353.400 502.300 1450.100 0.000 0.000 3 1.000 2.000 0.196 1.000 0.196 1.000 3 1 False 3 3.600 0 73.373 0 3707090 3707090 0 2 1 1 PP0(CE-)L37/C03_FO_1 PP0(CE-)L37/C03_FO_3 A A PP1(CE-)9_FO_1_14 PP1(CE-)9_FO_1_26 Ap Ap PPFO(CE-)X5_17 DAQ_2_4
3906 37 3 6 FO 0.000 966.720 1 6 0.000 870.000 83.700 918.400 83.700 1015.100 0.000 1063.400 -83.700 1015.100 -83.700 918.400 0.000 870.000 3 1.000 2.000 0.244 1.000 0.243 1.000 4 0 False 3 3.600 0 90.000 0 3703060 3703060 0 2 1 1 PP0(CE-)L37/C03_FO_1 PP0(CE-)L37/C03_FO_3 A A PP1(CE-)9_FO_1_14 PP1(CE-)9_FO_1_26 Ap Ap PPFO(CE-)X5_17 DAQ_2_4
3917 37 4 7 FO 83.720 1111.730 1 6 83.700 1015.100 167.400 1063.400 167.400 1160.100 83.700 1208.400 0.000 1160.100 0.000 1063.400 83.700 1015.100 3 1.000 2.000 0.231 1.000 0.230 1.000 4 0 True 3 3.600 0 85.693 0 3704070 3704070 0 2 1 1 PP0(CE-)L37/C03_FO_1 PP0(CE-)L37/C03_FO_3 A A PP1(CE-)9_FO_1_14 PP1(CE-)9_FO_1_26 Ap Ap PPFO(CE-)X5_17 DAQ_2_4
3918 37 4 8 FO 0.000 1256.740 5 6 0.000 1160.100 83.700 1208.400 83.700 1305.100 0.000 1353.400 -83.700 1305.100 -83.700 1208.400 0.000 1160.100 3 1.000 2.000 0.225 1.000 0.225 1.000 4 0 False 3 3.600 0 90.000 0 3704080 3704080 0 2 1 1 PP0(CE-)L37/C03_FO_1 PP0(CE-)L37/C03_FO_3 A A PP1(CE-)9_FO_1_14 PP1(CE-)9_FO_1_26 Ap Ap PPFO(CE-)X5_17 DAQ_2_4
