plane u v itype typecode x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld isSiPM engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
32 5 7 FO ML-F3C 253.620 1022.910 1.000 6 253.600 926.100 337.500 974.500 337.500 1071.300 253.600 1119.800 169.800 1071.300 169.800 974.500 253.600 926.100 3 0.724 2.000 0.269 1.000 0.257 1.000 13 0 False 3 3.600 0 76.075 0 3205070 3205070 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 5 8 FO ML-F3C 169.810 1168.110 1.000 6 169.800 1071.300 253.600 1119.800 253.700 1216.500 169.800 1265.000 86.000 1216.500 86.000 1119.700 169.800 1071.300 3 0.706 2.000 0.249 1.000 0.243 1.000 15 0 False 3 3.600 0 81.729 0 3205080 3205080 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 5 9 FO ML-F3C 85.980 1313.280 1.000 6 86.000 1216.500 169.800 1265.000 169.800 1361.700 86.000 1410.100 2.200 1361.700 2.200 1265.000 86.000 1216.500 3 0.681 2.000 0.237 1.000 0.233 1.000 22 0 False 3 3.600 0 86.254 0 3205090 3205090 0 2 1 1 PP0(CE-)L32/C03_FO_2 PP0(CE-)L32/C03_FO_3 B A PP1(CE-)9_FO_1_6 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
32 5 10 FO ML-F3C -2.160 1458.460 5.000 6 -2.200 1361.700 81.600 1410.100 81.600 1506.800 -2.200 1555.200 -86.000 1506.800 -86.000 1410.100 -2.200 1361.700 4 0.679 2.000 0.230 1.000 0.228 1.000 27 1 False 3 3.600 0 90.085 0 3205100 3205100 0 1 1 1 PP0(CE-)L32/C04_FO_2 PP0(CE-)L32/C04_FO_4 B B PP1(CE-)11_FO_2_7 PP1(CE-)11_FO_2_19 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
32 5 11 FOe ML-F3C -85.980 1603.650 5.000 6 -86.000 1506.800 -2.200 1555.200 -2.200 1652.000 -86.100 1700.400 -169.800 1652.000 -169.900 1555.300 -86.000 1506.800 4 0.663 2.000 0.225 1.000 0.224 1.000 27 0 True 3 3.600 0 93.069 0 3205110 3205110 0 1 1 1 PP0(CE-)L32/C04_FO_2 PP0(CE-)L32/C04_FO_4 B B PP1(CE-)11_FO_2_7 PP1(CE-)11_FO_2_19 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
32 5 12 bOeLR ML-53C -169.800 1748.830 3.000 5 -86.000 1797.300 -253.700 1797.200 -253.700 1700.400 -169.800 1652.000 -86.100 1700.400 -86.000 1797.300 0.000 0.000 4 0.662 2.000 0.200 1.000 0.200 1.000 27 0 False 3 3.600 0 95.546 0 3205120 3205120 0 1 1 1 PP0(CE-)L32/C04_FO_2 PP0(CE-)L32/C04_FO_4 B B PP1(CE-)11_FO_2_7 PP1(CE-)11_FO_2_19 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
32 6 0 FO ML-F3C 1012.690 1.460 0.000 6 1012.700 -95.400 1096.400 -46.900 1096.500 49.800 1012.600 98.200 928.800 49.800 928.800 -46.900 1012.700 -95.400 1 0.000 2.000 0.277 1.000 0.263 1.000 8 0 False 3 3.600 0 0.083 0 3206000 3206000 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 6 1 FO ML-F3C 928.860 146.640 0.000 6 928.800 49.800 1012.600 98.200 1012.700 195.100 928.800 243.400 845.000 195.000 845.000 98.300 928.800 49.800 1 0.735 2.000 0.303 1.000 0.282 1.000 10 0 False 3 3.600 0 8.971 0 3206010 3206010 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 6 2 FO ML-F3C 845.040 291.810 0.000 6 845.000 195.000 928.800 243.400 928.900 340.300 845.000 388.600 761.200 340.300 761.200 243.300 845.000 195.000 1 0.750 2.000 0.323 1.000 0.297 1.000 12 0 False 3 3.600 0 19.051 0 3206020 3206020 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 6 3 FO ML-F3C 759.060 440.740 4.000 6 759.100 344.000 842.900 392.400 842.900 489.100 759.100 537.500 675.300 489.200 675.300 392.400 759.100 344.000 2 0.761 2.000 0.331 1.000 0.302 1.000 16 1 False 3 3.600 0 30.141 0 3206030 3206030 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 6 4 FO ML-F3C 675.240 585.920 4.000 6 675.300 489.200 759.100 537.500 759.100 634.200 675.300 682.700 591.400 634.300 591.500 537.500 675.300 489.200 2 0.763 2.000 0.324 1.000 0.297 1.000 18 1 False 3 3.600 0 40.949 0 3206040 3206040 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 6 5 FO ML-F3C 591.420 731.100 4.000 6 591.400 634.300 675.300 682.700 675.200 779.500 591.400 827.900 507.600 779.500 507.600 682.700 591.400 634.300 2 0.769 2.000 0.302 1.000 0.281 1.000 20 1 False 3 3.600 0 51.029 0 3206050 3206050 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 6 6 FO ML-F3C 505.080 877.730 1.000 6 505.100 781.000 588.900 829.300 588.900 926.100 505.200 974.500 421.300 926.100 421.300 829.300 505.100 781.000 3 0.730 2.000 0.279 1.000 0.264 1.000 9 0 False 3 3.600 0 60.082 0 3206060 3206060 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 6 7 FO ML-F3C 421.260 1022.920 1.000 6 421.300 926.100 505.200 974.500 505.100 1071.300 421.300 1119.700 337.500 1071.300 337.500 974.500 421.300 926.100 3 0.727 2.000 0.259 1.000 0.250 1.000 11 0 False 3 3.600 0 67.617 0 3206070 3206070 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 6 8 FO ML-F3C 337.440 1168.110 1.000 6 337.500 1071.300 421.300 1119.700 421.300 1216.500 337.400 1265.000 253.700 1216.500 253.600 1119.800 337.500 1071.300 3 0.705 2.000 0.245 1.000 0.239 1.000 13 0 True 3 3.600 0 73.887 0 3206080 3206080 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 6 9 FO ML-F3C 253.630 1313.280 1.000 6 253.700 1216.500 337.400 1265.000 337.500 1361.700 253.600 1410.000 169.800 1361.700 169.800 1265.000 253.700 1216.500 3 0.681 2.000 0.235 1.000 0.232 1.000 15 0 True 3 3.600 0 79.069 0 3206090 3206090 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 6 10 FO ML-F3C 169.800 1458.460 1.000 6 169.800 1361.700 253.600 1410.000 253.600 1506.800 169.800 1555.200 86.000 1506.800 86.000 1410.100 169.800 1361.700 3 0.678 2.000 0.229 1.000 0.227 1.000 22 0 True 3 3.600 0 83.359 0 3206100 3206100 0 2 1 1 PP0(CE-)L32/C03_FO_2 PP0(CE-)L32/C03_FO_3 B A PP1(CE-)9_FO_1_6 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
32 6 11 FOe ML-F3C 85.980 1603.650 5.000 6 86.000 1506.800 169.800 1555.200 169.900 1652.100 86.000 1700.500 2.200 1652.000 2.200 1555.200 86.000 1506.800 3 0.661 2.000 0.225 1.000 0.224 1.000 22 0 False 3 3.600 0 86.931 0 3206110 3206110 0 2 1 1 PP0(CE-)L32/C03_FO_2 PP0(CE-)L32/C03_FO_3 B A PP1(CE-)9_FO_1_6 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
32 7 0 FO ML-F3C 1180.330 1.460 0.000 6 1180.300 -95.400 1264.100 -47.000 1264.100 49.900 1180.300 98.300 1096.500 49.800 1096.400 -46.900 1180.300 -95.400 1 0.000 2.000 0.249 1.000 0.243 1.000 8 0 True 3 3.600 0 0.071 0 3207000 3207000 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 7 1 FO ML-F3C 1096.510 146.630 0.000 6 1096.500 49.800 1180.300 98.300 1180.300 195.100 1096.500 243.400 1012.700 195.100 1012.600 98.200 1096.500 49.800 1 0.701 2.000 0.257 1.000 0.249 1.000 10 0 False 3 3.600 0 7.617 0 3207010 3207010 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 7 2 FO ML-F3C 1012.680 291.810 0.000 6 1012.700 195.100 1096.500 243.400 1096.500 340.200 1012.600 388.600 928.900 340.300 928.800 243.400 1012.700 195.100 1 0.704 2.000 0.267 1.000 0.256 1.000 12 0 False 3 3.600 0 16.075 0 3207020 3207020 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 7 3 FO ML-F3C 928.860 436.990 0.000 6 928.900 340.300 1012.600 388.600 1012.700 485.300 928.800 533.800 845.000 485.300 845.000 388.600 928.900 340.300 1 0.725 2.000 0.274 1.000 0.260 1.000 14 0 False 3 3.600 0 25.195 0 3207030 3207030 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 7 4 FO ML-F3C 842.880 585.920 4.000 6 842.900 489.100 926.700 537.500 926.700 634.200 842.900 682.700 759.100 634.200 759.100 537.500 842.900 489.100 2 0.723 2.000 0.274 1.000 0.260 1.000 16 1 False 3 3.600 0 34.805 0 3207040 3207040 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 7 5 FO ML-F3C 759.060 731.090 4.000 6 759.100 634.200 842.900 682.700 843.000 779.500 759.100 827.900 675.200 779.500 675.300 682.700 759.100 634.200 2 0.731 2.000 0.268 1.000 0.256 1.000 18 1 False 3 3.600 0 43.925 0 3207050 3207050 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 7 6 FO ML-F3C 675.250 876.290 4.000 6 675.200 779.500 759.100 827.900 759.100 924.700 675.300 973.100 591.400 924.700 591.400 827.900 675.200 779.500 2 0.716 2.000 0.259 1.000 0.250 1.000 20 1 False 3 3.600 0 52.383 0 3207060 3207060 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 7 7 FO ML-F3C 588.900 1022.920 1.000 6 588.900 926.100 672.800 974.500 672.700 1071.300 589.000 1119.700 505.100 1071.300 505.200 974.500 588.900 926.100 3 0.697 2.000 0.249 1.000 0.243 1.000 9 0 True 3 3.600 0 60.071 0 3207070 3207070 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 7 8 FO ML-F3C 505.080 1168.110 1.000 6 505.100 1071.300 589.000 1119.700 588.900 1216.500 505.100 1264.900 421.300 1216.500 421.300 1119.700 505.100 1071.300 3 0.685 2.000 0.240 1.000 0.236 1.000 11 0 True 3 3.600 0 66.617 0 3207080 3207080 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 7 9 FO ML-F3C 421.260 1313.290 1.000 6 421.300 1216.500 505.100 1264.900 505.100 1361.700 421.200 1410.000 337.500 1361.700 337.400 1265.000 421.300 1216.500 3 0.671 2.000 0.233 1.000 0.230 1.000 13 1 False 3 3.600 0 72.215 0 3207090 3207090 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 7 10 FO ML-F3C 337.450 1458.460 1.000 6 337.500 1361.700 421.200 1410.000 421.300 1506.900 337.500 1555.300 253.600 1506.800 253.600 1410.000 337.500 1361.700 3 0.665 2.000 0.228 1.000 0.227 1.000 15 1 False 3 3.600 0 76.972 0 3207100 3207100 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 7 11 FO ML-F3C 253.620 1603.650 1.000 6 253.600 1506.800 337.500 1555.300 337.500 1652.000 253.600 1700.500 169.900 1652.100 169.800 1555.200 253.600 1506.800 3 0.661 2.000 0.226 1.000 0.224 1.000 22 1 False 3 3.600 0 81.013 0 3207110 3207110 0 2 1 1 PP0(CE-)L32/C03_FO_2 PP0(CE-)L32/C03_FO_3 B A PP1(CE-)9_FO_1_6 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
32 7 12 bOeLR ML-53C 169.800 1748.830 3.000 5 253.700 1797.200 86.000 1797.200 86.000 1700.500 169.900 1652.100 253.600 1700.500 253.700 1797.200 0.000 0.000 3 0.655 2.000 0.200 1.000 0.200 1.000 22 1 False 3 3.600 0 84.454 0 3207120 3207120 0 2 1 1 PP0(CE-)L32/C03_FO_2 PP0(CE-)L32/C03_FO_3 B A PP1(CE-)9_FO_1_6 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
32 8 0 FO ML-F3C 1347.960 1.460 0.000 6 1347.900 -95.400 1431.700 -46.900 1431.800 49.900 1347.900 98.300 1264.100 49.900 1264.100 -47.000 1347.900 -95.400 1 0.000 2.000 0.234 1.000 0.231 1.000 8 1 False 3 3.600 0 0.062 0 3208000 3208000 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 8 1 FO ML-F3C 1264.150 146.630 0.000 6 1264.100 49.900 1347.900 98.300 1347.900 195.000 1264.100 243.400 1180.300 195.100 1180.300 98.300 1264.100 49.900 1 0.675 2.000 0.240 1.000 0.235 1.000 10 0 True 3 3.600 0 6.616 0 3208010 3208010 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 8 2 FO ML-F3C 1180.330 291.810 0.000 6 1180.300 195.100 1264.100 243.400 1264.100 340.200 1180.300 388.600 1096.500 340.200 1096.500 243.400 1180.300 195.100 1 0.680 2.000 0.246 1.000 0.240 1.000 12 0 True 3 3.600 0 13.887 0 3208020 3208020 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 8 3 FO ML-F3C 1096.500 436.990 0.000 6 1096.500 340.200 1180.300 388.600 1180.300 485.300 1096.400 533.800 1012.700 485.300 1012.600 388.600 1096.500 340.200 1 0.693 2.000 0.248 1.000 0.242 1.000 14 0 False 3 3.600 0 21.729 0 3208030 3208030 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 8 4 FO ML-F3C 1010.520 585.920 4.000 6 1010.600 489.100 1094.300 537.500 1094.400 634.300 1010.600 682.700 926.700 634.200 926.700 537.500 1010.600 489.100 2 0.703 2.000 0.250 1.000 0.243 1.000 25 1 False 3 3.600 0 30.106 0 3208040 3208040 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 8 5 FO ML-F3C 926.700 731.110 4.000 6 926.700 634.200 1010.600 682.700 1010.600 779.500 926.700 827.900 843.000 779.500 842.900 682.700 926.700 634.200 2 0.696 2.000 0.249 1.000 0.242 1.000 16 1 False 3 3.600 0 38.271 0 3208050 3208050 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 8 6 FO ML-F3C 842.890 876.290 4.000 6 843.000 779.500 926.700 827.900 926.800 924.700 842.900 973.100 759.100 924.700 759.100 827.900 843.000 779.500 2 0.695 2.000 0.246 1.000 0.240 1.000 18 1 False 3 3.600 0 46.113 0 3208060 3208060 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 8 7 FO ML-F3C 759.070 1021.470 4.000 6 759.100 924.700 842.900 973.100 842.900 1069.900 759.100 1118.200 675.200 1069.900 675.300 973.100 759.100 924.700 2 0.698 2.000 0.240 1.000 0.236 1.000 20 1 False 3 3.600 0 53.383 0 3208070 3208070 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 8 8 FO ML-F3C 672.720 1168.110 1.000 6 672.700 1071.300 756.600 1119.700 756.500 1216.500 672.800 1264.900 588.900 1216.500 589.000 1119.700 672.700 1071.300 3 0.679 2.000 0.234 1.000 0.231 1.000 9 1 False 3 3.600 0 60.062 0 3208080 3208080 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 8 9 FO ML-F3C 588.900 1313.290 1.000 6 588.900 1216.500 672.800 1264.900 672.800 1361.800 589.000 1410.100 505.100 1361.700 505.100 1264.900 588.900 1216.500 3 0.669 2.000 0.230 1.000 0.228 1.000 11 1 False 3 3.600 0 65.848 0 3208090 3208090 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 8 10 FO ML-F3C 505.080 1458.460 1.000 6 505.100 1361.700 589.000 1410.100 588.900 1506.800 505.100 1555.300 421.300 1506.900 421.200 1410.000 505.100 1361.700 3 0.668 2.000 0.227 1.000 0.225 1.000 13 1 False 3 3.600 0 70.898 0 3208100 3208100 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 8 11 FO ML-F3C 421.270 1603.650 1.000 6 421.300 1506.900 505.100 1555.300 505.100 1652.000 421.300 1700.500 337.500 1652.000 337.500 1555.300 421.300 1506.900 3 0.665 2.000 0.225 1.000 0.223 1.000 15 1 False 3 3.600 0 75.281 0 3208110 3208110 0 2 1 1 PP0(CE-)L32/C03_FO_1 PP0(CE-)L32/C03_FO_3 A A PP1(CE-)9_FO_1_10 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_18 DAQ_2_5
32 8 12 bOeRL ML-53C 337.440 1748.830 3.000 5 421.300 1797.200 253.700 1797.200 253.600 1700.500 337.500 1652.000 421.300 1700.500 421.300 1797.200 0.000 0.000 3 0.658 2.000 0.200 1.000 0.200 1.000 22 1 False 3 3.600 0 79.079 0 3208120 3208120 0 2 1 1 PP0(CE-)L32/C03_FO_2 PP0(CE-)L32/C03_FO_3 B A PP1(CE-)9_FO_1_6 PP1(CE-)9_FO_1_22 Ap Ap PPFO(CE-)X5_13 DAQ_2_2
32 9 0 FOe ML-F3C 1515.600 1.460 0.000 6 1515.600 -95.300 1599.400 -46.900 1599.400 49.800 1515.500 98.300 1431.800 49.900 1431.700 -46.900 1515.600 -95.300 1 0.000 2.000 0.227 1.000 0.226 1.000 8 1 False 3 3.600 0 0.055 0 3209000 3209000 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 9 1 FO ML-F3C 1431.780 146.640 0.000 6 1431.800 49.900 1515.500 98.300 1515.600 195.000 1431.700 243.400 1347.900 195.000 1347.900 98.300 1431.800 49.900 1 0.667 2.000 0.230 1.000 0.228 1.000 10 1 False 3 3.600 0 5.848 0 3209010 3209010 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 9 2 FO ML-F3C 1347.970 291.810 0.000 6 1347.900 195.000 1431.700 243.400 1431.700 340.200 1347.900 388.600 1264.100 340.200 1264.100 243.400 1347.900 195.000 1 0.670 2.000 0.232 1.000 0.230 1.000 12 1 False 3 3.600 0 12.215 0 3209020 3209020 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 9 3 FO ML-F3C 1264.150 436.990 0.000 6 1264.100 340.200 1347.900 388.600 1348.000 485.400 1264.100 533.800 1180.300 485.300 1180.300 388.600 1264.100 340.200 1 0.674 2.000 0.235 1.000 0.232 1.000 14 0 True 3 3.600 0 19.069 0 3209030 3209030 0 2 1 1 PP0(CE-)L32/C01_FO_1 PP0(CE-)L32/C01_FO_3 A A PP1(CE-)3_FO_1_10 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_3 DAQ_1_2
32 9 4 FO ML-F3C 1180.330 582.190 0.000 6 1180.300 485.300 1264.100 533.800 1264.100 630.600 1180.300 679.000 1096.500 630.600 1096.400 533.800 1180.300 485.300 1 0.679 2.000 0.237 1.000 0.233 1.000 24 0 False 3 3.600 0 26.255 0 3209040 3209040 0 2 1 1 PP0(CE-)L32/C01_FO_2 PP0(CE-)L32/C01_FO_3 B A PP1(CE-)3_FO_1_6 PP1(CE-)3_FO_1_22 Ap Ap PPFO(CE-)X5_4 DAQ_1_3
32 9 5 FO ML-F3C 1094.350 731.100 4.000 6 1094.400 634.300 1178.200 682.700 1178.200 779.500 1094.400 827.900 1010.600 779.500 1010.600 682.700 1094.400 634.300 2 0.675 2.000 0.237 1.000 0.233 1.000 25 1 False 3 3.600 0 33.746 0 3209050 3209050 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 9 6 FO ML-F3C 1010.520 876.290 4.000 6 1010.600 779.500 1094.400 827.900 1094.400 924.600 1010.500 973.100 926.800 924.700 926.700 827.900 1010.600 779.500 2 0.670 2.000 0.235 1.000 0.232 1.000 16 1 False 3 3.600 0 40.931 0 3209060 3209060 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 9 7 FO ML-F3C 926.710 1021.470 4.000 6 926.800 924.700 1010.500 973.100 1010.600 1069.800 926.700 1118.200 842.900 1069.900 842.900 973.100 926.800 924.700 2 0.684 2.000 0.234 1.000 0.231 1.000 18 0 True 3 3.600 0 47.785 0 3209070 3209070 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
32 9 8 FO ML-F3C 842.890 1166.650 4.000 6 842.900 1069.900 926.700 1118.200 926.700 1215.100 842.900 1263.500 759.000 1215.000 759.100 1118.200 842.900 1069.900 2 0.673 2.000 0.231 1.000 0.229 1.000 20 0 True 3 3.600 0 54.152 0 3209080 3209080 0 2 1 1 PP0(CE-)L32/C02_FO_1 PP0(CE-)L32/C02_FO_3 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_18 Ap Ap PPFO(CE-)X5_8 DAQ_1_6
